player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Carlos Soler,es ESP,"MF,FW",0,27,1997,31.0,14.0,"1,409",1.0,1.0,0.0,0.0,6.0,0.0,0.06,0.06,0.13,0.06,0.13,1.8,1.8,0.0,0.12,0.0,0.0,0.12,0.0,15.7,0.0,8.0,1.0,32.0,0.0,0.51,0.04,0.13,0.07,-0.8,-0.8,570.0,669.0,85.2,8890.0,2414.0,308.0,326.0,94.5,212.0,246.0,86.2,32.0,59.0,54.2,0.0,18.0,43.0,13.0,0.0,56.0,605.0,62.0,28.0,4.0,0.0,6.0,34.0,21.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,10.0,51.0,3.26,31.0,9.0,0.0,5.0,3.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,13.0,8.0,21.0,2.0,794.0,27.0,180.0,409.0,210.0,26.0,794.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,17.0,17.0,4.0,0.0,539.0,0.0,14.0,14.0,0.0,26.0,19.0,0.0,0.0,0.0,0.0,64.0,10.0,12.0,45.5
Julio Soler,ar ARG,"DF,FW",0,19,2005,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,78.6,104.0,18.0,11.0,13.0,84.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,3.0,6.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramón Sosa,py PAR,"FW,MF",0,24,1999,19.0,1.0,295.0,1.0,0.0,0.0,0.0,1.0,0.0,0.31,0.0,0.31,0.31,0.31,1.0,1.0,0.0,0.31,0.0,0.0,0.31,0.0,3.3,0.0,5.0,0.0,45.5,0.0,1.53,0.09,0.2,0.09,0.0,0.0,66.0,97.0,68.0,1016.0,283.0,33.0,47.0,70.2,24.0,35.0,68.6,5.0,7.0,71.4,0.0,8.0,2.0,5.0,3.0,6.0,86.0,10.0,2.0,0.0,0.0,1.0,8.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,14.0,4.23,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,4.0,5.0,0.0,154.0,6.0,36.0,48.0,77.0,15.0,154.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,12.0,7.0,5.0,0.0,81.0,0.0,6.0,5.0,0.0,6.0,8.0,3.0,0.0,0.0,0.0,25.0,4.0,7.0,36.4
Tomáš Souček,cz CZE,MF,0,29,1995,35.0,30.0,"2,567",9.0,1.0,0.0,0.0,8.0,0.0,0.32,0.04,0.35,0.32,0.35,6.7,6.7,0.0,0.24,0.0,0.0,0.24,0.0,28.5,0.0,17.0,0.0,30.9,0.0,0.6,0.16,0.53,0.13,+2.3,+2.3,715.0,969.0,73.8,11811.0,3221.0,364.0,457.0,79.6,265.0,343.0,77.3,65.0,97.0,67.0,0.0,14.0,62.0,8.0,1.0,74.0,946.0,20.0,17.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,26.0,44.0,1.54,35.0,0.0,0.0,6.0,2.0,3.0,0.11,2.0,0.0,0.0,0.0,1.0,0.0,46.0,21.0,20.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,21.0,0.0,20.0,20.0,85.0,1.0,1280.0,128.0,355.0,626.0,303.0,102.0,1280.0,0.0,0.0,0.0,0.0,0.0,506.0,0.0,0.0,9.0,12.0,3.0,0.0,764.0,0.0,20.0,15.0,0.0,47.0,25.0,4.0,1.0,0.0,0.0,63.0,99.0,73.0,57.6
Boubakary Soumaré,fr FRA,MF,0,25,1999,31.0,25.0,"2,171",0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.01,0.0,0.0,0.01,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.3,-0.3,1073.0,1234.0,87.0,16191.0,4336.0,581.0,632.0,91.9,414.0,471.0,87.9,42.0,60.0,70.0,0.0,11.0,95.0,16.0,3.0,105.0,1220.0,11.0,8.0,3.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,35.0,1.45,27.0,0.0,0.0,1.0,2.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,37.0,20.0,24.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,0.0,12.0,27.0,34.0,4.0,1441.0,73.0,386.0,903.0,166.0,18.0,1441.0,0.0,0.0,0.0,0.0,0.0,847.0,0.0,0.0,34.0,19.0,4.0,0.0,1013.0,0.0,24.0,22.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,140.0,21.0,11.0,65.6
Djed Spence,eng ENG,DF,0,23,2000,25.0,19.0,"1,792",1.0,2.0,0.0,0.0,4.0,1.0,0.05,0.1,0.15,0.05,0.15,0.6,0.6,0.0,0.03,0.0,0.0,0.03,0.0,19.9,0.0,3.0,0.0,30.0,0.0,0.15,0.1,0.33,0.06,+0.4,+0.4,992.0,1161.0,85.4,14185.0,4261.0,585.0,622.0,94.1,343.0,400.0,85.8,32.0,67.0,47.8,0.0,11.0,78.0,18.0,8.0,105.0,974.0,183.0,30.0,2.0,0.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0,4.0,0.0,0.0,19.0,29.0,1.46,23.0,1.0,0.0,1.0,0.0,5.0,0.25,3.0,1.0,0.0,0.0,0.0,0.0,47.0,34.0,25.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,0.0,19.0,21.0,74.0,2.0,1428.0,81.0,500.0,641.0,309.0,25.0,1428.0,0.0,0.0,0.0,0.0,0.0,794.0,0.0,0.0,59.0,44.0,7.0,0.0,872.0,0.0,28.0,33.0,1.0,21.0,23.0,2.0,0.0,0.0,1.0,109.0,21.0,14.0,60.0
Jay Stansfield,eng ENG,MF,0,21,2002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Steele,eng ENG,GK,0,33,1990,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,112.0,90.2,2321.0,1556.0,21.0,21.0,100.0,63.0,65.0,96.9,17.0,26.0,65.4,0.0,0.0,0.0,0.0,0.0,0.0,104.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,114.0,107.0,114.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,50.0
Jack Stephens,eng ENG,DF,0,30,1994,19.0,17.0,"1,389",1.0,0.0,0.0,0.0,2.0,2.0,0.06,0.0,0.06,0.06,0.06,0.6,0.6,0.0,0.04,0.0,0.0,0.04,0.0,15.4,0.0,2.0,0.0,50.0,0.0,0.13,0.25,0.5,0.14,+0.4,+0.4,879.0,955.0,92.0,15471.0,4366.0,346.0,372.0,93.0,464.0,492.0,94.3,54.0,65.0,83.1,0.0,3.0,51.0,5.0,0.0,63.0,912.0,42.0,19.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,4.0,13.0,0.84,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,20.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13.0,0.0,7.0,13.0,53.0,2.0,1097.0,128.0,461.0,543.0,97.0,11.0,1097.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,0.0,14.0,12.0,1.0,0.0,783.0,0.0,3.0,3.0,0.0,13.0,4.0,1.0,0.0,1.0,0.0,44.0,6.0,10.0,37.5
Raheem Sterling,eng ENG,"FW,MF",0,29,1994,17.0,7.0,499.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.36,0.36,0.0,0.36,1.4,1.4,0.0,0.26,0.0,0.0,0.26,0.0,5.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.13,-1.4,-1.4,158.0,201.0,78.6,2022.0,403.0,103.0,117.0,88.0,43.0,57.0,75.4,3.0,4.0,75.0,0.0,8.0,4.0,9.0,2.0,18.0,197.0,2.0,0.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,7.0,19.0,3.43,14.0,0.0,0.0,2.0,0.0,3.0,0.54,3.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0,0.0,274.0,2.0,10.0,58.0,209.0,38.0,274.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,27.0,11.0,15.0,0.0,211.0,0.0,13.0,14.0,0.0,12.0,8.0,4.0,0.0,0.0,0.0,16.0,1.0,3.0,25.0
Ross Stewart,sct SCO,FW,0,28,1996,12.0,4.0,389.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23,0.0,0.23,0.23,0.23,1.1,1.1,0.0,0.25,0.0,0.0,0.25,0.0,4.3,0.0,2.0,0.0,22.2,0.0,0.46,0.11,0.5,0.12,-0.1,-0.1,67.0,95.0,70.5,861.0,86.0,34.0,45.0,75.6,25.0,32.0,78.1,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,94.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.16,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,7.0,0.0,140.0,9.0,25.0,55.0,62.0,15.0,140.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,3.0,0.0,4.0,0.0,100.0,0.0,7.0,9.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,6.0,13.0,23.0,36.1
Jakub Stolarczyk,pl POL,GK,0,23,2000,10.0,10.0,900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,386.0,61.7,6215.0,4560.0,70.0,70.0,100.0,91.0,94.0,96.8,76.0,220.0,34.5,0.0,0.0,2.0,0.0,0.0,1.0,286.0,100.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,411.0,309.0,406.0,6.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,100.0
John Stones,eng ENG,"DF,MF",0,30,1994,11.0,6.0,548.0,2.0,0.0,0.0,0.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,0.4,0.4,0.0,0.07,0.0,0.0,0.07,0.0,6.1,0.0,2.0,0.0,100.0,0.0,0.33,1.0,1.0,0.22,+1.6,+1.6,367.0,403.0,91.1,6382.0,1601.0,169.0,179.0,94.4,161.0,174.0,92.5,31.0,40.0,77.5,0.0,2.0,42.0,0.0,0.0,21.0,389.0,13.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,1.31,8.0,0.0,0.0,0.0,0.0,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,4.0,19.0,1.0,442.0,40.0,142.0,234.0,68.0,4.0,442.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,10.0,14.0,0.0,0.0,333.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,22.0,8.0,6.0,57.1
Jørgen Strand Larsen,no NOR,FW,0,24,2000,35.0,30.0,"2,587",14.0,4.0,0.0,0.0,4.0,0.0,0.49,0.14,0.63,0.49,0.63,10.3,10.3,0.0,0.36,0.0,0.0,0.36,0.0,28.7,0.0,33.0,0.0,61.1,0.0,1.15,0.26,0.42,0.19,+3.7,+3.7,295.0,457.0,64.6,3818.0,697.0,182.0,254.0,71.7,73.0,112.0,65.2,14.0,20.0,70.0,0.0,21.0,19.0,4.0,1.0,29.0,443.0,14.0,0.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,42.0,1.46,33.0,1.0,0.0,3.0,2.0,6.0,0.21,6.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,15.0,6.0,29.0,0.0,736.0,36.0,85.0,348.0,304.0,108.0,736.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,17.0,14.0,9.0,0.0,534.0,0.0,90.0,34.0,0.0,46.0,19.0,16.0,0.0,0.0,0.0,42.0,67.0,100.0,40.1
Yukinari Sugawara,jp JPN,"DF,MF",0,24,2000,30.0,16.0,"1,557",1.0,1.0,0.0,0.0,4.0,0.0,0.06,0.06,0.12,0.06,0.12,0.5,0.5,0.0,0.03,0.0,0.0,0.03,0.0,17.3,0.0,5.0,1.0,35.7,0.0,0.29,0.07,0.2,0.03,+0.5,+0.5,713.0,891.0,80.0,11241.0,3454.0,377.0,427.0,88.3,282.0,339.0,83.2,37.0,76.0,48.7,0.0,17.0,47.0,21.0,9.0,72.0,765.0,124.0,17.0,1.0,0.0,7.0,70.0,10.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,2.0,0.0,0.0,22.0,39.0,2.25,30.0,5.0,0.0,3.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,0.0,11.0,11.0,53.0,3.0,1066.0,67.0,327.0,410.0,334.0,29.0,1066.0,0.0,0.0,0.0,0.0,0.0,564.0,0.0,0.0,33.0,16.0,7.0,0.0,709.0,0.0,18.0,5.0,0.0,15.0,10.0,4.0,0.0,2.0,0.0,44.0,5.0,9.0,35.7
Kamaldeen Sulemana,gh GHA,"FW,MF",0,22,2002,26.0,17.0,"1,402",1.0,1.0,0.0,0.0,2.0,0.0,0.06,0.06,0.13,0.06,0.13,1.5,1.5,0.0,0.1,0.0,0.0,0.1,0.0,15.6,0.0,8.0,0.0,27.6,0.0,0.51,0.03,0.13,0.05,-0.5,-0.5,285.0,357.0,79.8,4101.0,627.0,177.0,201.0,88.1,86.0,103.0,83.5,13.0,28.0,46.4,0.0,10.0,6.0,13.0,7.0,27.0,354.0,2.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,30.0,1.93,15.0,1.0,0.0,3.0,1.0,3.0,0.19,1.0,0.0,0.0,1.0,0.0,0.0,22.0,17.0,9.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,12.0,6.0,9.0,0.0,587.0,17.0,92.0,219.0,301.0,59.0,587.0,0.0,0.0,0.0,0.0,0.0,380.0,0.0,0.0,63.0,37.0,28.0,0.0,410.0,0.0,50.0,25.0,0.0,22.0,11.0,3.0,0.0,0.0,0.0,63.0,13.0,27.0,32.5
Crysencio Summerville,nl NED,"FW,MF",0,22,2001,19.0,7.0,786.0,1.0,1.0,0.0,0.0,2.0,0.0,0.11,0.11,0.23,0.11,0.23,1.6,1.6,0.0,0.19,0.0,0.0,0.19,0.0,8.7,0.0,4.0,0.0,28.6,0.0,0.46,0.07,0.25,0.12,-0.6,-0.6,194.0,254.0,76.4,2881.0,640.0,125.0,148.0,84.5,55.0,62.0,88.7,11.0,22.0,50.0,0.0,17.0,13.0,12.0,5.0,18.0,241.0,13.0,2.0,3.0,0.0,0.0,21.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,35.0,4.01,21.0,3.0,0.0,0.0,5.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,9.0,0.0,7.0,0.0,372.0,9.0,47.0,147.0,181.0,38.0,372.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,29.0,15.0,13.0,0.0,259.0,0.0,20.0,16.0,0.0,9.0,23.0,4.0,0.0,0.0,0.0,38.0,4.0,9.0,30.8
Sammie Szmodics,ie IRL,"FW,MF",0,28,1995,20.0,13.0,992.0,4.0,0.0,0.0,0.0,2.0,0.0,0.36,0.0,0.36,0.36,0.36,3.4,3.4,0.0,0.31,0.0,0.0,0.31,0.0,11.0,0.0,12.0,0.0,57.1,0.0,1.09,0.19,0.33,0.16,+0.6,+0.6,149.0,201.0,74.1,2458.0,724.0,72.0,82.0,87.8,54.0,65.0,83.1,15.0,29.0,51.7,0.0,5.0,11.0,4.0,1.0,19.0,190.0,11.0,1.0,0.0,0.0,0.0,14.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.91,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,8.0,6.0,14.0,0.0,318.0,17.0,80.0,125.0,119.0,33.0,318.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0.0,16.0,8.0,7.0,0.0,193.0,0.0,24.0,17.0,0.0,9.0,8.0,8.0,0.0,1.0,0.0,42.0,6.0,11.0,35.3
Dominik Szoboszlai,hu HUN,MF,0,23,2000,36.0,29.0,"2,491",6.0,6.0,0.0,0.0,6.0,0.0,0.22,0.22,0.43,0.22,0.43,7.3,7.3,0.0,0.27,0.0,0.0,0.27,0.0,27.7,0.0,22.0,4.0,32.8,0.0,0.79,0.09,0.27,0.11,-1.3,-1.3,1114.0,1322.0,84.3,17528.0,3641.0,601.0,671.0,89.6,366.0,416.0,88.0,95.0,133.0,71.4,0.0,56.0,88.0,33.0,5.0,131.0,1202.0,118.0,21.0,5.0,0.0,14.0,41.0,17.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,0.0,27.0,119.0,4.3,90.0,7.0,0.0,13.0,3.0,16.0,0.58,12.0,1.0,0.0,3.0,0.0,0.0,38.0,20.0,14.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0,34.0,9.0,19.0,2.0,1584.0,32.0,220.0,761.0,626.0,104.0,1584.0,0.0,0.0,0.0,0.0,0.0,805.0,0.0,0.0,72.0,49.0,18.0,0.0,1073.0,0.0,37.0,23.0,0.0,44.0,24.0,4.0,0.0,0.0,0.0,133.0,19.0,23.0,45.2
Matt Targett,eng ENG,DF,0,28,1995,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,93.3,187.0,49.0,9.0,10.0,90.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,3.0,8.0,6.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
