player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Çağlar Söyüncü,tr TUR,DF,0,25,1996,28.0,28.0,"2,497",1.0,0.0,0.0,0.0,5.0,0.0,0.04,0.0,0.04,0.04,0.04,1.0,1.0,0.0,0.04,0.0,0.0,0.04,0.0,27.7,0.0,1.0,0.0,12.5,0.0,0.04,0.13,1.0,0.13,0.0,0.0,1630.0,1935.0,84.2,29197.0,10178.0,654.0,720.0,90.8,827.0,894.0,92.5,125.0,263.0,47.5,0.0,3.0,70.0,3.0,2.0,71.0,1877.0,52.0,44.0,2.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,11.0,14.0,0.5,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,30.0,32.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,27.0,0.0,17.0,32.0,115.0,1.0,2216.0,284.0,1186.0,982.0,65.0,16.0,2216.0,0.0,0.0,0.0,0.0,0.0,1393.0,0.0,0.0,19.0,15.0,0.0,0.0,1509.0,0.0,9.0,3.0,0.0,24.0,14.0,1.0,0.0,2.0,0.0,164.0,92.0,48.0,65.7
Tony Springett,ie IRL,"MF,FW",0,18,2002,3.0,1.0,141.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.11,0.0,0.0,0.11,0.0,1.6,0.0,1.0,0.0,100.0,0.0,0.64,0.0,0.0,0.17,-0.2,-0.2,25.0,38.0,65.8,348.0,78.0,16.0,22.0,72.7,9.0,10.0,90.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.91,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,52.0,2.0,15.0,22.0,18.0,5.0,52.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,8.0,2.0,3.0,0.0,39.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,14.3
Jason Steele,eng ENG,GK,0,30,1990,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,89.5,744.0,408.0,9.0,9.0,100.0,21.0,21.0,100.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,37.0,41.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
Jed Steer,eng ENG,GK,0,28,1992,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,38.0,78.9,700.0,558.0,8.0,8.0,100.0,17.0,17.0,100.0,5.0,13.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,34.0,37.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Zack Steffen,us USA,GK,0,26,1995,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,39.0,87.2,567.0,330.0,17.0,17.0,100.0,15.0,15.0,100.0,2.0,7.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,38.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Dale Stephens,eng ENG,MF,0,32,1989,3.0,1.0,124.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,46.0,57.0,80.7,812.0,228.0,20.0,27.0,74.1,17.0,20.0,85.0,7.0,7.0,100.0,0.0,1.0,4.0,2.0,0.0,5.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,0.0,71.0,3.0,10.0,54.0,7.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0
Jack Stephens,eng ENG,DF,0,27,1994,11.0,9.0,811.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,474.0,76.2,6659.0,2565.0,143.0,158.0,90.5,184.0,219.0,84.0,29.0,79.0,36.7,0.0,4.0,24.0,1.0,0.0,28.0,451.0,21.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,6.0,6.0,0.67,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,5.0,19.0,42.0,0.0,566.0,77.0,288.0,260.0,21.0,3.0,566.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,7.0,9.0,0.0,0.0,318.0,0.0,2.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,68.0,13.0,12.0,52.0
Raheem Sterling,eng ENG,FW,0,26,1994,30.0,23.0,"2,128",13.0,5.0,2.0,3.0,1.0,0.0,0.55,0.21,0.76,0.47,0.68,14.0,11.5,0.0,0.59,0.0,0.0,0.49,0.0,23.6,0.0,25.0,0.0,46.3,0.0,1.06,0.2,0.44,0.21,-1.0,-0.5,714.0,880.0,81.1,9140.0,1729.0,479.0,527.0,90.9,184.0,226.0,81.4,14.0,29.0,48.3,0.0,42.0,15.0,48.0,9.0,65.0,863.0,11.0,3.0,4.0,0.0,2.0,50.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,30.0,93.0,3.93,72.0,1.0,0.0,4.0,4.0,10.0,0.42,5.0,0.0,0.0,2.0,3.0,0.0,23.0,10.0,3.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,12.0,3.0,0.0,1173.0,8.0,51.0,339.0,797.0,191.0,1170.0,0.0,0.0,0.0,0.0,0.0,886.0,0.0,0.0,108.0,54.0,65.0,0.0,991.0,0.0,62.0,54.0,0.0,19.0,37.0,10.0,2.0,0.0,0.0,86.0,4.0,18.0,18.2
Finley Stevens,wls WAL,DF,0,18,2003,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,82.0,39.0,3.0,3.0,100.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,5.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
John Stones,eng ENG,DF,0,27,1994,14.0,12.0,"1,119",1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,0.9,0.9,0.0,0.07,0.0,0.0,0.07,0.0,12.4,0.0,5.0,0.0,55.6,0.0,0.4,0.11,0.2,0.1,+0.1,+0.1,911.0,1001.0,91.0,16544.0,4754.0,391.0,420.0,93.1,426.0,455.0,93.6,83.0,102.0,81.4,0.0,4.0,82.0,4.0,0.0,63.0,964.0,35.0,13.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,0.0,6.0,13.0,1.05,12.0,0.0,0.0,1.0,0.0,1.0,0.08,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,11.0,27.0,1.0,1072.0,82.0,356.0,631.0,91.0,10.0,1072.0,0.0,0.0,0.0,0.0,0.0,768.0,0.0,0.0,28.0,23.0,0.0,0.0,846.0,0.0,4.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,52.0,47.0,10.0,82.5
Pascal Struijk,nl NED,"DF,MF",0,21,1999,29.0,22.0,"2,055",1.0,0.0,0.0,0.0,6.0,1.0,0.04,0.0,0.04,0.04,0.04,1.4,1.4,0.0,0.06,0.0,0.0,0.06,0.0,22.8,0.0,3.0,0.0,27.3,0.0,0.13,0.09,0.33,0.14,-0.4,-0.4,1089.0,1278.0,85.2,20168.0,6807.0,372.0,423.0,87.9,616.0,665.0,92.6,85.0,148.0,57.4,0.0,11.0,62.0,1.0,0.0,86.0,1219.0,56.0,35.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,0.0,12.0,21.0,0.92,18.0,0.0,0.0,2.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,61.0,39.0,34.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,23.0,0.0,12.0,33.0,60.0,2.0,1533.0,172.0,801.0,653.0,85.0,21.0,1533.0,0.0,0.0,0.0,0.0,0.0,803.0,0.0,0.0,8.0,5.0,0.0,0.0,932.0,0.0,18.0,5.0,0.0,25.0,8.0,1.0,0.0,0.0,0.0,161.0,40.0,39.0,50.6
Crysencio Summerville,nl NED,"MF,FW",0,19,2001,6.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.17,0.0,0.0,0.17,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,-0.2,-0.2,51.0,70.0,72.9,638.0,142.0,32.0,37.0,86.5,14.0,21.0,66.7,1.0,3.0,33.3,0.0,2.0,2.0,4.0,0.0,7.0,69.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.08,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,93.0,1.0,16.0,26.0,51.0,9.0,93.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,5.0,0.0,0.0,0.0,62.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,0.0
Jakob Sørensen,dk DEN,"MF,DF",0,23,1998,10.0,6.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.07,0.0,0.0,0.07,0.0,6.7,0.0,1.0,0.0,20.0,0.0,0.15,0.0,0.0,0.1,-0.5,-0.5,251.0,309.0,81.2,4615.0,1347.0,98.0,111.0,88.3,117.0,132.0,88.6,29.0,50.0,58.0,0.0,0.0,21.0,2.0,1.0,20.0,299.0,9.0,4.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,4.0,5.0,0.75,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,6.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,4.0,10.0,19.0,0.0,381.0,33.0,154.0,195.0,37.0,8.0,381.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,4.0,1.0,0.0,0.0,233.0,0.0,2.0,2.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,48.0,11.0,9.0,55.0
Japhet Tanganga,eng ENG,DF,0,22,1999,11.0,10.0,735.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.05,0.0,0.0,0.05,0.0,8.2,0.0,2.0,0.0,28.6,0.0,0.24,0.0,0.0,0.06,-0.4,-0.4,333.0,407.0,81.8,4995.0,1531.0,175.0,191.0,91.6,124.0,158.0,78.5,19.0,36.0,52.8,0.0,2.0,9.0,4.0,1.0,20.0,352.0,55.0,5.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,3.0,0.37,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,8.0,9.0,31.0,0.0,493.0,45.0,163.0,241.0,94.0,10.0,493.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,0.0,13.0,11.0,2.0,0.0,315.0,0.0,7.0,5.0,1.0,19.0,8.0,1.0,0.0,0.0,0.0,24.0,15.0,9.0,62.5
Matt Targett,eng ENG,DF,0,25,1995,17.0,17.0,"1,431",1.0,1.0,0.0,0.0,2.0,0.0,0.06,0.06,0.13,0.06,0.13,0.5,0.5,0.0,0.03,0.0,0.0,0.03,0.0,15.9,0.0,2.0,0.0,28.6,0.0,0.13,0.14,0.5,0.07,+0.5,+0.5,592.0,823.0,71.9,10224.0,4703.0,287.0,338.0,84.9,238.0,299.0,79.6,56.0,131.0,42.7,0.0,21.0,68.0,20.0,8.0,83.0,680.0,142.0,14.0,1.0,0.0,10.0,59.0,8.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,1.0,0.0,0.0,18.0,36.0,2.26,30.0,5.0,0.0,1.0,0.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,34.0,18.0,28.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,7.0,23.0,35.0,0.0,984.0,60.0,293.0,437.0,259.0,15.0,984.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,19.0,16.0,2.0,0.0,543.0,0.0,9.0,4.0,0.0,15.0,11.0,0.0,0.0,1.0,1.0,73.0,32.0,14.0,69.6
Matt Targett,eng ENG,DF,0,25,1995,16.0,16.0,"1,440",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.02,0.0,0.0,0.02,0.0,16.0,0.0,3.0,0.0,50.0,0.0,0.19,0.0,0.0,0.05,-0.3,-0.3,566.0,789.0,71.7,9448.0,4669.0,275.0,310.0,88.7,230.0,302.0,76.2,46.0,131.0,35.1,0.0,20.0,47.0,13.0,6.0,53.0,566.0,218.0,25.0,3.0,0.0,3.0,76.0,36.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,5.0,0.0,0.0,17.0,44.0,2.75,21.0,15.0,0.0,1.0,5.0,2.0,0.12,1.0,1.0,0.0,0.0,0.0,0.0,41.0,26.0,26.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,11.0,25.0,39.0,1.0,940.0,60.0,308.0,404.0,233.0,11.0,940.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0,0.0,11.0,8.0,2.0,0.0,420.0,0.0,13.0,5.0,0.0,9.0,12.0,1.0,0.0,0.0,0.0,72.0,19.0,12.0,61.3
James Tarkowski,eng ENG,DF,0,28,1992,35.0,35.0,"3,106",1.0,2.0,0.0,0.0,11.0,0.0,0.03,0.06,0.09,0.03,0.09,2.5,2.5,0.0,0.07,0.0,0.0,0.07,0.0,34.5,0.0,6.0,0.0,27.3,0.0,0.17,0.05,0.17,0.12,-1.5,-1.5,816.0,1190.0,68.6,18096.0,8529.0,259.0,356.0,72.8,369.0,479.0,77.0,172.0,314.0,54.8,0.0,10.0,75.0,12.0,0.0,97.0,1160.0,25.0,21.0,1.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,7.0,28.0,0.81,24.0,1.0,0.0,2.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,65.0,45.0,47.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,61.0,0.0,14.0,48.0,186.0,4.0,1623.0,276.0,819.0,702.0,115.0,67.0,1623.0,0.0,0.0,0.0,0.0,0.0,596.0,0.0,0.0,3.0,6.0,0.0,0.0,702.0,0.0,13.0,5.0,0.0,30.0,19.0,2.0,0.0,0.0,1.0,171.0,153.0,62.0,71.2
Nuno Tavares,pt POR,DF,0,21,2000,22.0,13.0,"1,176",1.0,1.0,0.0,0.0,2.0,0.0,0.08,0.08,0.15,0.08,0.15,1.9,1.9,0.0,0.14,0.0,0.0,0.14,0.0,13.1,0.0,2.0,0.0,8.7,0.0,0.15,0.04,0.5,0.08,-0.9,-0.9,581.0,727.0,79.9,8861.0,2473.0,324.0,357.0,90.8,220.0,260.0,84.6,25.0,59.0,42.4,0.0,10.0,37.0,10.0,5.0,42.0,613.0,113.0,13.0,0.0,0.0,9.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,26.0,27.0,2.07,19.0,0.0,0.0,1.0,2.0,3.0,0.23,2.0,0.0,0.0,1.0,0.0,0.0,21.0,14.0,10.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,10.0,9.0,33.0,1.0,902.0,51.0,278.0,346.0,291.0,39.0,902.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,47.0,29.0,12.0,0.0,560.0,0.0,29.0,13.0,0.0,23.0,13.0,1.0,0.0,1.0,0.0,68.0,23.0,22.0,51.1
Charlie Taylor,eng ENG,DF,0,27,1993,31.0,30.0,"2,731",0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,0.0,0.01,0.0,0.0,0.01,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.2,-0.2,968.0,1375.0,70.4,16556.0,7025.0,497.0,563.0,88.3,344.0,455.0,75.6,101.0,262.0,38.5,0.0,21.0,72.0,25.0,19.0,91.0,1070.0,294.0,14.0,0.0,0.0,7.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,11.0,0.0,0.0,39.0,52.0,1.71,39.0,4.0,0.0,0.0,7.0,8.0,0.26,5.0,1.0,0.0,0.0,1.0,0.0,45.0,26.0,31.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,20.0,0.0,22.0,58.0,95.0,2.0,1744.0,170.0,591.0,730.0,442.0,13.0,1744.0,0.0,0.0,0.0,0.0,0.0,759.0,0.0,0.0,58.0,36.0,7.0,0.0,816.0,0.0,31.0,15.0,0.0,17.0,43.0,0.0,0.0,0.0,0.0,183.0,58.0,30.0,65.9
Nathan Tella,ng NGA,"MF,FW",0,22,1999,14.0,10.0,804.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,0.6,0.6,0.0,0.07,0.0,0.0,0.07,0.0,8.9,0.0,5.0,0.0,41.7,0.0,0.56,0.0,0.0,0.05,-0.6,-0.6,103.0,177.0,58.2,1445.0,383.0,61.0,81.0,75.3,31.0,55.0,56.4,4.0,13.0,30.8,0.0,7.0,11.0,4.0,3.0,17.0,168.0,8.0,0.0,1.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,23.0,2.57,13.0,0.0,0.0,2.0,6.0,4.0,0.45,3.0,0.0,0.0,0.0,1.0,0.0,13.0,9.0,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,6.0,9.0,0.0,324.0,8.0,60.0,126.0,150.0,20.0,324.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,22.0,22.0,4.0,0.0,183.0,0.0,40.0,24.0,0.0,17.0,22.0,3.0,0.0,0.0,0.0,54.0,6.0,18.0,25.0
